V_peak,V_rest,dVdt_max,APD90,APD30,TUP
31.844769,10.954194,5051.5063,152,187,0.05
35.543434,15.080578,5022.907,145,194,0.05
21.556618,2.3931458,4988.5273,95,100,0.05
21.731894,-2.863627,4989.253,79,80,0.05
26.135765,6.2825317,5061.4375,140,158,0.05
28.683147,-1.5304005,5114.7476,238,239,0.05
26.211931,-0.356648,5033.0835,148,149,0.05
35.409264,10.789825,4975.976,205,238,0.05
30.871078,-16.3759,5050.945,222,223,0.05
34.10003,5.977397,5077.659,243,259,0.05
30.297146,7.371691,4993.029,165,186,0.05
22.125877,0.17166775,4980.65,71,72,0.05
12.955511,-8.661517,4949.931,37,38,0.05
29.690308,6.493723,5072.2104,182,202,0.05
25.824461,7.154081,4997.2476,115,134,0.05
29.691122,2.4349575,5076.748,164,169,0.05
23.260578,5.144475,5049.894,88,99,0.05
33.981808,11.120719,4932.216,136,165,0.05
22.086533,0.57815593,4967.2905,100,102,0.05
30.707838,7.626437,5108.693,193,218,0.05
23.374817,-1.0753826,5082.1445,133,134,0.05
21.604633,2.8446329,4990.325,57,62,0.05
24.133055,2.8300025,4896.407,68,72,0.05
29.3597,5.914422,4901.392,115,127,0.05
24.839415,3.7551734,5059.314,148,160,0.05
29.60126,-0.99731994,5022.2036,201,202,0.05
23.44455,4.9514728,5029.3306,105,117,0.05
31.090466,9.134169,5017.237,158,183,0.05
25.350456,4.1789207,5019.5596,137,149,0.05
31.111078,12.431554,4987.179,121,159,0.05
28.17825,-8.296918,4945.842,169,170,0.05
18.8715,-2.273698,5007.3535,80,81,0.05
30.771788,8.065332,4987.3726,165,187,0.05
16.528557,-4.1056547,4996.5596,44,45,0.05
30.463486,3.3262262,5016.359,170,178,0.05
19.325819,-0.4483625,5011.2686,85,86,0.05
33.157528,10.106178,4944.1772,88,110,0.05
33.079235,7.078395,4999.2373,178,196,0.05
16.36525,-5.4390826,4871.707,42,43,0.05
31.946224,9.231058,4991.029,125,149,0.05
32.550854,12.611947,5056.4287,185,228,0.05
23.952665,4.662122,5033.2764,128,140,0.05
32.71826,9.619306,5006.729,165,194,0.05
24.975994,5.7525964,4973.0234,58,69,0.05
29.057165,6.8224754,5073.5474,159,178,0.05
34.875282,14.926811,5019.4087,110,151,0.05
29.794302,4.5781918,4993.332,175,186,0.05
33.90949,10.653088,4969.1367,183,217,0.05
35.395294,12.972398,5039.8853,157,200,0.05
33.742752,-13.451609,5074.084,258,259,0.05
33.593857,9.485677,5020.886,147,170,0.05
22.969069,1.297452,4957.21,66,68,0.05
18.591091,-0.68720603,4899.6313,70,71,0.05
34.70748,11.439686,5074.4893,185,223,0.05
26.8959,7.0424376,5014.2,73,90,0.05
28.327469,7.6674995,5051.36,163,187,0.05
28.089203,5.295003,5025.434,151,164,0.05
27.070446,0.8351567,4995.859,163,165,0.05
24.344501,-3.4242623,5055.789,118,119,0.05
25.850365,-1.0636989,5029.9194,170,171,0.05
31.491117,11.349797,5052.002,190,235,0.05
27.839922,1.9286606,5043.1313,130,134,0.05
28.516533,7.1083665,5066.413,149,168,0.05
29.04613,7.9071193,5076.0176,185,212,0.05
34.263462,-2.8032343,5053.1265,283,284,0.05
32.292866,7.3726573,4961.1577,112,128,0.05
29.183947,-6.3440337,5001.0967,147,148,0.05
18.211584,-3.502254,4952.529,53,54,0.05
20.108187,-0.9969623,4951.522,66,67,0.05
35.98715,14.316826,4989.1055,202,255,0.05
31.185211,7.008013,5041.8716,197,218,0.05
26.60631,7.2630854,4970.4253,101,118,0.05
23.328993,0.978719,4858.9404,62,64,0.05
27.996086,6.1285577,5047.597,112,126,0.05
12.8388195,-9.364805,5003.2446,46,47,0.05
19.043884,0.42031917,4967.7085,68,69,0.05
28.06941,7.187347,4963.3906,103,120,0.05
37.991714,16.690615,5064.877,229,295,0.05
29.401081,7.7332063,4992.4297,124,144,0.05
18.371725,-0.76439506,5017.744,94,95,0.05
28.296099,6.5397844,4978.0283,162,181,0.05
33.273643,10.820416,4940.853,185,218,0.05
31.799622,10.821613,5079.7637,176,215,0.05
25.011423,2.0435355,5026.5034,170,176,0.05
25.543655,4.1731453,4994.0845,78,86,0.05
25.056398,-1.0413686,5053.407,132,133,0.05
33.988476,10.430175,5005.683,186,219,0.05
29.398113,7.9339986,4973.238,73,89,0.05
23.276701,1.1398749,4959.4707,54,56,0.05
28.589529,-20.16837,5043.293,196,197,0.05
23.790016,-12.246827,5031.3545,146,147,0.05
27.460474,3.112215,4986.386,141,147,0.05
32.205776,6.108642,5005.7437,194,211,0.05
32.057415,8.791157,4982.8257,203,230,0.05
31.054827,7.3500743,4959.1445,168,190,0.05
25.615126,6.3131347,5012.852,108,124,0.05
23.674255,-4.139105,5101.431,150,151,0.05
30.854958,7.7543774,4883.579,74,89,0.05
24.229542,4.254481,4928.5547,62,69,0.05
32.77228,6.8508916,4996.5605,178,196,0.05
26.823936,2.8937511,5046.7354,117,122,0.05
34.125595,12.537387,5021.9995,117,154,0.05
20.519651,-0.6621405,5038.337,111,112,0.05
29.584343,9.742249,4984.6543,128,154,0.05
28.691532,-20.966719,4930.093,162,163,0.05
17.529577,-1.6822025,5009.865,66,67,0.05
33.440403,9.7735405,5034.151,204,235,0.05
23.359,1.7872095,4986.3755,128,132,0.05
33.568893,10.790967,5039.224,155,184,0.05
35.603073,16.124233,5085.6885,174,241,0.05
29.506405,-2.1823766,4952.8853,142,143,0.05
32.03865,8.063026,5005.034,112,131,0.05
35.180634,13.268816,5058.3247,215,262,0.05
24.4371,-17.248203,5063.153,205,206,0.05
25.915724,7.2004576,5006.071,100,118,0.05
27.792944,3.8364697,5084.2666,170,179,0.05
32.21613,6.703763,4973.418,150,167,0.05
18.980446,-13.069745,5098.7964,173,174,0.05
32.117775,11.443879,5077.5913,201,242,0.05
37.636433,17.570421,4947.269,152,212,0.05
20.195631,-2.964814,4914.7705,58,59,0.05
26.275854,0.45075512,5041.692,172,173,0.05
-30.428413,-48.323654,5003.307,30,31,0.05
19.088543,-0.39550743,5023.2017,57,58,0.05
27.9552,8.471389,4947.3926,106,128,0.05
31.539557,9.056914,5009.361,127,149,0.05
25.231771,0.08979955,4915.9336,86,87,0.05
22.81975,0.02298195,5087.064,152,153,0.05
32.511044,12.527618,5099.282,193,238,0.05
33.16719,2.4963233,5055.9863,243,249,0.05
29.840147,9.943143,4967.271,102,127,0.05
33.20609,11.736309,4994.668,102,132,0.05
24.39702,4.0024633,5044.5273,149,159,0.05
33.025993,9.478289,5067.2124,197,226,0.05
8.128005,-17.153358,4991.1567,67,68,0.05
30.426352,5.271623,5067.4365,153,166,0.05
26.841993,5.9281306,5043.7505,157,174,0.05
26.25118,3.9861581,5044.4136,145,155,0.05
25.524912,4.9462986,5047.722,135,148,0.05
25.988684,6.037439,5022.5547,140,157,0.05
16.48503,-22.722666,5071.275,188,189,0.05
37.13737,15.781846,5013.4565,197,257,0.05
23.863697,2.4525638,4925.165,49,53,0.05
37.135952,16.108915,4986.4653,209,273,0.05
22.190975,-2.0110857,4985.4805,93,94,0.05
29.229452,-2.8199399,5048.023,209,210,0.05
36.92676,11.923282,5044.756,255,296,0.05
30.346601,9.877127,5093.567,137,168,0.05
35.42371,6.3773212,5084.7764,272,291,0.05
28.533995,4.420185,4993.493,158,170,0.05
26.432642,6.049166,5040.623,115,129,0.05
21.406319,-2.1487942,5013.6577,104,105,0.05
31.578384,4.486235,5080.6743,206,219,0.05
27.578255,3.515574,4995.768,144,152,0.05
27.72556,8.397134,5019.439,90,109,0.05
23.417927,4.7688427,4991.3174,77,87,0.05
34.24339,9.9914055,5038.884,188,216,0.05
25.866346,8.72971,5016.402,100,123,0.05
30.194721,5.4168324,5053.4253,171,185,0.05
29.063328,9.62583,5037.3477,94,117,0.05
24.53237,-2.6002429,5107.0415,158,159,0.05
21.230167,1.7674342,4958.999,79,83,0.05
25.321156,-1.2188889,5023.494,162,163,0.05
27.356382,7.268008,4996.587,128,146,0.05
30.074953,0.056967963,5010.1855,243,244,0.05
22.56316,-2.8335614,5042.9634,124,125,0.05
33.17917,11.258567,5011.099,162,197,0.05
24.114254,3.6759808,4999.619,120,129,0.05
28.103397,8.729422,5091.662,140,162,0.05
31.923996,13.56521,5069.5977,129,172,0.05
32.31629,7.5139723,5029.124,134,153,0.05
28.600868,8.054123,4984.5645,145,166,0.05
22.714794,3.802389,4982.4907,79,87,0.05
27.404398,-3.6251483,5093.2104,186,187,0.05
18.83558,-2.5159965,5018.0815,117,118,0.05
15.641257,-9.215977,4965.448,58,59,0.05
30.859755,-5.909396,5017.057,204,205,0.05
31.795597,12.956387,5048.958,128,167,0.05
21.672007,-2.381898,5055.0273,117,118,0.05
23.899738,-0.95851624,4979.7124,153,154,0.05
21.604773,3.5007823,5033.816,84,93,0.05
29.296957,10.123875,4966.0034,106,134,0.05
26.707018,8.123605,5078.182,137,159,0.05
30.509253,8.651641,4940.3433,131,156,0.05
34.812443,9.3549385,5040.5464,218,248,0.05
23.6945,4.626315,5056.052,66,75,0.05
36.86496,14.538383,5041.318,227,286,0.05
13.02596,-9.5691595,4932.6377,72,73,0.05
31.423801,9.030273,5052.9233,183,211,0.05
34.658955,14.782831,4908.6494,93,129,0.05
18.01131,-2.8020017,5059.8228,115,116,0.05
32.71755,8.5934925,5079.2515,200,228,0.05
28.083183,8.431037,5025.042,118,141,0.05
30.958977,10.375644,5091.16,187,227,0.05
29.846367,5.0454993,5041.107,147,159,0.05
28.71928,9.269634,4955.6304,101,123,0.05
31.525293,8.231325,5055.751,148,172,0.05
21.920265,-2.2845597,4961.6655,108,109,0.05
30.326672,1.4877996,5078.8657,211,215,0.05
13.844885,-11.848571,5023.5034,105,106,0.05
24.667313,-4.0657396,5081.107,158,159,0.05
31.520144,7.906852,5026.3135,163,184,0.05
26.578474,4.5443444,5005.319,115,125,0.05
34.57859,15.707594,4975.61,130,182,0.05
24.148415,7.074495,4940.0605,83,99,0.05
28.635485,-29.907534,5057.6187,258,259,0.05
31.097351,4.6662807,5082.589,220,235,0.05
34.540394,13.419621,5017.2554,152,191,0.05
23.35939,3.2641015,5007.881,137,145,0.05
29.379784,7.7121754,4911.8057,84,100,0.05
35.391846,11.809382,5077.72,210,251,0.05
32.905197,11.774513,4996.2026,176,219,0.05
20.144987,-4.4523625,4964.8926,84,85,0.05
30.490988,5.853223,4972.4707,94,105,0.05
22.833797,0.28928697,4965.3613,60,61,0.05
27.0767,3.453381,4926.3335,117,124,0.05
16.616283,-7.4958053,4964.601,70,71,0.05
29.886784,8.6320505,5087.6914,136,162,0.05
31.950888,8.902847,5073.9326,182,213,0.05
33.12944,6.964138,5035.3667,160,176,0.05
22.106405,0.9087996,4920.1567,54,55,0.05
34.043205,13.625108,4987.301,128,164,0.05
23.780554,4.0881476,4995.761,115,124,0.05
31.4735,7.919563,5022.47,186,209,0.05
25.891085,8.2056,4983.1123,102,121,0.05
19.756096,-6.8890257,5059.6255,146,147,0.05
19.108969,-4.4191976,4943.622,74,75,0.05
31.723228,12.159729,4972.183,125,158,0.05
30.322039,6.483086,5015.486,181,199,0.05
29.101803,-7.440086,5008.7363,186,187,0.05
22.439669,2.080198,5017.4185,146,152,0.05
34.379055,12.837206,5035.08,186,235,0.05
34.27632,12.317789,5003.536,162,203,0.05
31.560577,5.8411474,5094.185,224,243,0.05
31.349272,10.062206,4972.6787,151,185,0.05
12.18505,-16.56703,4955.37,95,96,0.05
35.85291,13.436767,5010.09,184,229,0.05
26.266008,4.191061,5038.4937,136,148,0.05
29.27538,-2.1441586,5009.2534,169,170,0.05
22.317837,-0.22333398,5064.8237,110,111,0.05
35.42732,13.545725,5095.121,184,240,0.05
37.093662,17.074234,4957.8096,192,263,0.05
29.849482,5.603895,5013.2964,199,216,0.05
34.13779,11.964089,5042.7607,152,191,0.05
32.484997,9.238989,5087.383,178,208,0.05
30.061926,9.333905,5012.226,136,162,0.05
27.617147,-1.5772259,5035.3696,240,241,0.05
23.446346,0.8212109,4877.527,42,43,0.05
17.496168,-1.9271544,5043.0366,67,68,0.05
34.04714,11.231135,5002.3066,204,245,0.05
30.731886,12.049668,5007.281,111,147,0.05
26.812334,3.8482263,4999.7266,92,99,0.05
31.91746,10.320876,4869.446,122,148,0.05
25.504662,5.233095,4970.942,114,127,0.05
27.846468,1.2312763,5048.111,155,157,0.05
28.20064,3.6628907,4895.7637,96,102,0.05
36.06446,12.461212,5073.7417,223,266,0.05
27.262318,-3.960007,5089.8,217,218,0.05
30.373,6.423468,4963.7935,164,181,0.05
26.834948,5.6517687,4987.081,65,76,0.05
30.585257,6.16449,4951.186,155,170,0.05
30.675285,13.876453,5030.2437,112,151,0.05
32.072453,13.971792,4955.6465,130,172,0.05
32.914528,5.587451,4974.0996,157,169,0.05
27.904814,-2.2337267,5079.4253,198,199,0.05
29.007376,5.165304,4964.6997,131,143,0.05
33.198822,7.775284,4959.501,165,185,0.05
25.422583,2.7370105,4961.776,109,115,0.05
23.931505,4.6100426,5050.3643,100,112,0.05
12.582784,-28.737055,5043.464,116,117,0.05
34.246113,9.343961,4991.2295,137,157,0.05
33.614452,7.109816,5060.971,198,219,0.05
33.117943,8.095733,5011.8315,173,194,0.05
30.206545,1.2947135,5071.6,222,226,0.05
26.738132,5.752444,4930.999,112,125,0.05
20.568354,-0.18870941,4950.451,86,87,0.05
22.472868,0.13906805,5077.1865,133,134,0.05
28.66593,8.281981,4976.3047,132,154,0.05
24.028757,5.1196275,4991.417,68,80,0.05
37.241444,16.588171,5059.5303,235,307,0.05
22.798002,1.4313655,5081.738,140,144,0.05
34.82272,13.136157,5040.691,152,191,0.05
30.760763,7.230285,5015.6597,121,138,0.05
19.633556,-1.4968113,5030.85,75,76,0.05
13.580563,-6.7079053,4903.8696,52,53,0.05
24.696815,7.2793055,5021.454,137,158,0.05
16.986828,-4.2147665,4976.8374,77,78,0.05
28.298079,7.858037,5036.8857,114,133,0.05
29.373865,2.0306323,5046.0933,180,184,0.05
21.066525,-0.20701271,4998.4766,112,113,0.05
27.438358,8.489188,5026.0376,143,169,0.05
32.929115,1.165288,5063.366,270,274,0.05
32.647816,12.3469715,4963.939,145,183,0.05
19.709461,-5.4428573,5058.3633,136,137,0.05
34.328426,15.670109,5042.443,157,215,0.05
29.300285,8.193157,5080.804,161,186,0.05
28.075731,8.557815,5046.2373,91,114,0.05
27.46113,4.5020504,4895.7344,78,86,0.05
30.89951,6.5103374,5048.784,133,148,0.05
32.094475,7.1200957,5029.031,184,205,0.05
29.224133,7.1408176,5077.5874,184,204,0.05
35.906578,14.520604,5062.9653,186,240,0.05
23.002794,2.3310397,4940.41,48,51,0.05
29.532124,5.580557,5032.2017,147,161,0.05
31.473148,-12.376244,5020.6226,181,182,0.05
25.212706,3.7866752,4914.3203,53,59,0.05
32.141922,5.536373,4997.2617,188,201,0.05
31.502075,9.34188,5070.7017,140,166,0.05
29.328669,7.0924034,5030.2764,167,188,0.05
31.019384,2.1057732,5012.249,180,185,0.05
33.962723,13.85028,5036.7754,156,204,0.05
31.35722,5.766943,5096.838,201,217,0.05
30.499462,8.321331,4957.1426,156,178,0.05
29.62616,8.5502825,5068.4907,151,175,0.05
21.828375,-5.1444006,5004.9404,142,143,0.05
21.78548,2.0939934,5064.943,103,107,0.05
26.671288,-6.116462,4987.7383,157,158,0.05
-32.872383,-42.76173,5039.2656,94,95,0.05
20.895836,0.07152833,4996.62,42,43,0.05
22.70165,4.588486,4942.6934,103,113,0.05
31.790018,8.779708,5063.5527,160,185,0.05
34.96831,9.363977,5062.6045,218,248,0.05
-38.18199,-53.148525,5011.3643,33,34,0.05
19.689455,1.2621995,5071.197,124,127,0.05
34.981926,12.293726,4910.617,109,137,0.05
32.259598,14.128458,5061.081,140,185,0.05
23.112059,2.653277,4994.6626,52,56,0.05
34.32141,10.391912,5034.914,168,197,0.05
26.982267,6.674462,4938.2246,165,185,0.05
19.566168,-1.3687408,4988.425,59,60,0.05
35.53912,12.700113,5056.8096,218,262,0.05
30.629364,8.321293,5093.7407,187,212,0.05
25.324877,6.2213573,4991.002,93,108,0.05
24.688616,5.88983,4914.203,70,81,0.05
34.47728,11.829123,5096.831,182,224,0.05
32.825176,6.7534947,5045.363,178,195,0.05
35.216015,16.226784,4970.321,187,250,0.05
31.599514,13.402444,4961.2056,109,148,0.05
25.619158,4.1177626,5022.2153,141,151,0.05
28.87668,6.064211,5069.7324,146,163,0.05
34.913013,9.089097,5035.529,219,249,0.05
25.449215,-6.1373158,5053.613,211,212,0.05
33.96614,11.96672,4968.0015,148,180,0.05
26.325989,7.370083,5057.42,136,159,0.05
20.049139,-3.014379,5024.126,146,147,0.05
16.52549,-4.192322,4986.7715,77,78,0.05
31.10758,-2.2195792,5024.8184,233,234,0.05
30.880838,5.063729,4963.286,157,169,0.05
32.433792,-2.068916,5037.8213,220,221,0.05
23.436613,2.5135696,4959.1353,104,109,0.05
25.60906,-0.9620166,5124.168,187,188,0.05
32.073307,11.930825,5006.703,161,201,0.05
30.868439,9.197219,5058.4136,156,185,0.05
32.71848,5.8328304,4955.3706,138,150,0.05
25.565308,3.1358905,4967.862,93,99,0.05
33.14671,8.32776,4956.1714,192,217,0.05
34.513393,13.71416,4982.359,124,161,0.05
-37.745377,-48.16748,5057.4727,53,54,0.05
19.318562,0.4653643,5071.36,87,88,0.05
26.781933,-2.1967697,4867.5156,92,93,0.05
19.111666,-6.8934608,4854.127,68,69,0.05
25.870651,3.5794532,5026.365,85,92,0.05
20.052473,-32.230007,5025.5156,165,166,0.05
30.997692,10.485867,5017.8535,174,209,0.05
32.381527,2.230604,5083.0596,201,206,0.05
32.121872,4.9544744,5056.972,173,184,0.05
24.979172,1.218162,4914.607,55,57,0.05
18.07429,-1.5203732,4974.866,100,101,0.05
31.847975,2.6554732,5016.034,229,236,0.05
30.559807,8.291116,5014.3374,165,188,0.05
32.77827,9.41917,5017.315,121,144,0.05
31.93422,9.6686125,4989.065,163,195,0.05
31.949566,7.0189624,5049.857,184,205,0.05
31.510256,10.358462,4954.291,157,192,0.05
21.457087,3.7500687,5018.0874,90,100,0.05
26.263578,3.464413,5052.7896,133,141,0.05
27.30438,-1.6523312,5050.8643,137,138,0.05
28.788124,8.4972515,4882.766,80,97,0.05
26.64502,7.799097,4994.439,103,126,0.05
23.911953,-2.0568388,5022.2188,156,157,0.05
24.80286,3.3549404,4980.8813,103,111,0.05
22.58574,4.5632133,4936.061,50,57,0.05
34.771843,13.7167845,5034.4185,148,192,0.05
28.68085,9.495685,4944.2134,102,128,0.05
26.993467,-2.8120086,5093.363,188,189,0.05
13.730689,-10.178059,4895.2383,38,39,0.05
27.306374,-1.2020772,5020.708,203,204,0.05
36.56724,15.317919,4983.696,128,173,0.05
28.766472,8.507195,5038.0273,131,155,0.05
30.258802,7.3987775,5054.8755,129,148,0.05
29.523249,0.86198306,5068.1597,191,193,0.05
-36.230717,-54.74215,4978.9946,29,30,0.05
15.928196,-9.249725,5056.283,76,77,0.05
34.675247,12.18899,4989.5244,149,184,0.05
32.019554,3.6270843,5055.7246,187,196,0.05
33.834972,6.883741,5043.4316,188,205,0.05
31.071379,7.080642,5036.957,164,184,0.05
31.053854,5.190761,5023.6816,216,233,0.05
23.641819,5.0184493,5009.8604,79,90,0.05
18.506056,-2.0320232,4941.5737,64,65,0.05
19.659256,0.7574534,4975.2295,69,70,0.05
29.978447,7.4999285,4944.7026,153,174,0.05
25.5132,-16.775728,5107.329,214,215,0.05
33.945538,9.551604,5022.992,224,260,0.05
28.590141,6.6553707,5034.725,123,138,0.05
12.918199,-13.053588,5010.82,92,93,0.05
34.544662,10.990215,4979.56,202,235,0.05
30.025038,2.0258713,5059.6978,227,233,0.05
33.261166,10.911879,4962.654,183,215,0.05
30.680588,7.316469,5003.4863,111,127,0.05
11.795413,-12.739627,4984.7407,67,68,0.05
31.92176,10.018826,5006.7837,144,173,0.05
26.572083,3.5269287,4948.1665,95,102,0.05
30.9607,7.2376204,4991.5767,176,195,0.05
31.082802,11.242517,5050.943,184,224,0.05
23.96572,4.2026873,4995.307,138,151,0.05
19.847443,-5.4076595,5041.336,91,92,0.05
-33.62141,-45.65292,5073.349,40,41,0.05
33.05479,6.031146,5022.23,225,245,0.05
36.639954,13.529213,5047.8774,213,259,0.05
35.02591,12.098141,5098.098,203,248,0.05
29.588938,7.215662,5071.5923,189,212,0.05
33.48402,13.289982,5046.876,152,193,0.05
22.204258,3.1380951,5053.2134,69,75,0.05
29.96344,-6.380236,4951.752,139,140,0.05
31.740395,8.02575,5017.2065,171,194,0.05
28.464363,6.168451,5002.579,138,153,0.05
31.61092,5.0797257,4994.362,232,247,0.05
27.940193,5.028982,5004.3877,154,168,0.05
28.901804,3.450917,4976.646,133,139,0.05
29.774965,6.0754704,4832.096,58,68,0.05
23.547009,1.5517104,4985.797,93,96,0.05
34.588715,9.234813,5015.283,178,204,0.05
27.03445,1.5247965,4967.8013,137,140,0.05
27.408577,-1.3679743,4976.736,143,144,0.05
32.93569,3.385167,5047.2515,256,266,0.05
25.59828,3.3179734,5085.884,163,172,0.05
37.747833,18.096241,4965.2515,126,180,0.05
25.003744,5.953741,4986.483,85,99,0.05
21.573334,-2.8795872,4900.3486,63,64,0.05
31.114574,9.809803,5025.9688,197,229,0.05
29.6243,11.166505,5084.2773,150,186,0.05
28.232668,5.8769073,5045.6113,145,160,0.05
28.482668,9.511943,5068.264,124,154,0.05
32.798775,9.821521,4991.695,179,211,0.05
22.753323,3.4430575,5006.2373,82,89,0.05
-40.475723,-74.56956,5004.972,24,25,0.05
33.228367,11.322119,5074.4287,172,211,0.05
20.177595,0.7571041,5041.008,92,94,0.05
27.666178,4.6188536,5006.138,167,178,0.05
35.114246,9.5931,5012.3076,224,255,0.05
21.745708,-2.2946024,5041.399,158,159,0.05
35.787994,14.66939,4975.772,186,240,0.05
23.938684,-4.0371003,5003.2837,135,136,0.05
31.829283,8.221101,5095.2915,174,200,0.05
30.294529,10.817715,5042.2705,132,168,0.05
24.957146,-12.541451,5052.047,177,178,0.05
34.079506,-3.6392126,5034.8403,294,295,0.05
26.918602,7.251333,4962.367,110,126,0.05
34.81813,12.052312,4916.0474,85,112,0.05
32.52565,9.860527,5043.4243,132,157,0.05
30.54486,11.684451,4954.963,122,154,0.05
28.255444,6.6705675,4983.8926,122,138,0.05
23.508986,1.5259916,4996.888,129,132,0.05
26.322958,5.318647,4957.0073,80,90,0.05
24.802187,-0.6078147,4981.1416,160,161,0.05
-28.669012,-50.157867,5007.024,28,29,0.05
34.102608,12.594569,4962.5225,148,186,0.05
29.415583,8.8326025,5026.806,124,149,0.05
26.185167,-6.4258223,5031.8115,207,208,0.05
34.69915,10.130854,5097.051,215,251,0.05
21.2724,-0.86018443,5048.047,100,101,0.05
21.959839,-1.051418,5096.1997,113,114,0.05
21.158573,-3.8195837,5000.2812,87,88,0.05
28.987331,-8.359707,5052.8394,217,218,0.05
26.4003,3.1437676,5065.345,128,135,0.05
32.151443,3.7048187,5041.551,218,228,0.05
-29.600166,-40.874897,4995.021,42,43,0.05
29.028536,9.474724,4986.1284,84,107,0.05
32.95839,11.259426,4994.935,163,195,0.05
31.743431,9.365413,4958.217,134,157,0.05
31.55402,9.9505005,4979.933,134,160,0.05
21.880629,1.8800604,4944.374,89,92,0.05
29.207039,4.9688363,4827.8926,78,87,0.05
25.783293,0.8456221,4976.7812,123,125,0.05
17.52432,-5.824982,4992.276,64,65,0.05
22.354973,-3.8740797,5002.0806,97,98,0.05
30.217392,12.295388,5078.029,138,178,0.05
23.293917,4.4415092,5040.6123,73,82,0.05
26.477213,6.7151747,5045.124,114,130,0.05
29.542347,-44.14368,4992.403,161,162,0.05
20.424395,0.37586975,4916.0713,64,65,0.05
31.048534,5.3047113,5084.9277,172,185,0.05
32.823147,12.4227915,5054.1045,167,215,0.05
28.71925,4.786461,5081.466,218,232,0.05
27.41414,3.1596942,5118.087,165,174,0.05
30.188416,10.076986,4936.078,122,149,0.05
24.073015,5.1617455,5011.6714,65,75,0.05
29.20922,3.189578,4988.467,105,110,0.05
20.92416,-8.405449,5076.8623,163,164,0.05
34.00462,8.140334,5022.6577,220,245,0.05
35.631115,13.554134,5021.586,147,191,0.05
19.582594,-0.52870375,5028.477,60,61,0.05
19.270517,-1.3284775,5064.695,85,86,0.05
29.54238,7.5059423,5057.43,160,180,0.05
37.12562,17.001856,4960.257,175,238,0.05
31.32987,4.4540315,4899.1035,117,125,0.05
33.146847,-0.3221967,5104.8745,246,247,0.05
28.74664,4.5373325,4954.6357,74,82,0.05
21.114422,-16.108675,4916.1777,97,98,0.05
36.5137,16.041948,5069.572,178,241,0.05
34.263107,8.6677885,4938.482,183,205,0.05
32.163067,9.50813,4957.9453,101,121,0.05
31.428026,9.017601,4964.016,100,121,0.05
33.11384,12.27179,5032.9204,156,197,0.05
13.868771,-8.568088,4866.8584,35,36,0.05
23.014702,0.5978558,5052.1494,99,100,0.05
22.18347,1.1994053,4979.0195,125,128,0.05
29.07732,6.3840847,5012.186,134,149,0.05
25.293905,1.8803456,5006.865,142,146,0.05
-32.516586,-44.159462,4975.0483,41,42,0.05
30.017818,4.079771,5012.7607,174,184,0.05
30.095375,7.900885,5049.6855,132,153,0.05
24.06885,3.3708367,5033.625,138,147,0.05
31.718773,-4.764032,5024.959,240,241,0.05
31.031626,8.372852,4947.809,146,168,0.05
22.450195,-3.0014586,5060.3228,165,166,0.05
25.610725,5.313355,5050.96,106,120,0.05
29.180868,6.3144116,4971.1777,140,157,0.05
35.428684,16.076252,4963.3784,156,214,0.05
21.424229,-7.6326823,4988.025,116,117,0.05
34.129658,11.936401,4923.9985,110,140,0.05
32.75763,13.034463,5051.7905,126,168,0.05
33.010788,9.281857,5035.8306,184,213,0.05
23.387869,-8.080923,5044.0425,193,194,0.05
26.969141,6.824448,5083.3687,125,146,0.05
25.315327,6.7953963,4947.3213,65,79,0.05
28.468088,4.508532,5071.375,170,183,0.05
26.455559,7.3069086,5068.405,100,119,0.05
33.804256,10.81726,4908.451,139,169,0.05
20.635618,-0.862294,4977.2812,106,107,0.05
19.511526,-0.34073997,4989.706,106,107,0.05
29.93042,1.3668311,5031.459,234,237,0.05
31.828386,6.9097033,4969.3076,152,169,0.05
27.843699,-39.009518,4996.4736,234,235,0.05
21.73577,-10.019843,5003.3306,156,157,0.05
29.164995,7.496556,4972.004,126,144,0.05
30.614082,8.918711,4992.105,189,218,0.05
31.93943,7.4082317,5024.7715,198,220,0.05
23.604378,0.14820717,5044.3647,105,106,0.05
24.245256,-1.9272561,5070.2485,133,134,0.05
33.618565,9.799255,5019.831,180,210,0.05
31.665241,2.8795986,5091.4756,230,237,0.05
25.87997,2.6362603,5032.3135,151,158,0.05
23.327974,2.4393477,4937.2773,62,66,0.05
33.272083,5.9964757,5079.708,264,286,0.05
27.135643,-2.2031438,5057.1636,196,197,0.05
26.726463,6.9761753,4911.7935,85,100,0.05
28.584476,6.1964293,5030.8887,138,154,0.05
27.507517,5.9361744,5036.8193,127,143,0.05
31.216768,2.4562283,4964.432,143,147,0.05
25.7461,3.4022892,4963.445,76,81,0.05
30.899532,7.7180614,5091.5645,194,220,0.05
21.082708,1.105959,4957.779,74,76,0.05
24.524624,5.3075056,5077.5493,154,169,0.05
29.051,8.189718,4975.0024,123,146,0.05
20.253725,0.605635,4956.386,90,91,0.05
26.745243,7.354723,5038.6777,125,144,0.05
31.955564,9.336771,5020.232,184,213,0.05
34.55703,13.213,4975.261,136,173,0.05
33.222366,10.834415,4942.1978,134,163,0.05
30.300686,9.563246,4985.176,147,172,0.05
26.171106,5.737619,4999.428,155,172,0.05
34.251183,13.002401,4981.177,174,219,0.05
23.820786,-1.098066,5061.0767,114,115,0.05
23.239815,6.8988776,5061.6123,101,118,0.05
